gk_name,team,match_id,minute,period,action_type,action_category,action_outcome,action_x,action_y,body_part,technique
Kasper Schmeichel,Denmark,3930162,20,1,Shot Faced,Save,,0.9,41.5,,
Kasper Schmeichel,Denmark,3930162,20,1,Shot Faced,Save,,1.4,41.3,,
Jan Oblak,Slovenia,3930162,28,1,Shot Faced,Save,,0.6,38.7,,
Jan Oblak,Slovenia,3930162,34,1,Shot Faced,Save,,0.7,39.0,,
Jan Oblak,Slovenia,3930162,39,1,Shot Faced,Save,,1.2,36.5,,
Jan Oblak,Slovenia,3930162,40,1,Punch,Punch,In Play Safe,3.7,38.2,,
Jan Oblak,Slovenia,3930162,41,1,Shot Faced,Save,,4.5,40.0,,
Jan Oblak,Slovenia,3930162,42,1,Shot Faced,Save,,2.0,42.4,,
Kasper Schmeichel,Denmark,3930162,51,2,Punch,Punch,In Play Danger,3.4,35.1,,
Jan Oblak,Slovenia,3930162,54,2,Shot Faced,Save,,2.8,39.9,,
Jan Oblak,Slovenia,3930162,55,2,Shot Faced,Save,,0.9,38.8,,
Jan Oblak,Slovenia,3930162,64,2,Shot Saved,Save,In Play Danger,2.1,39.2,Chest,Standing
Jan Oblak,Slovenia,3930162,64,2,Shot Faced,Save,,3.3,38.4,,
Kasper Schmeichel,Denmark,3930162,65,2,Shot Faced,Save,,0.9,40.2,,
Jan Oblak,Slovenia,3930162,67,2,Shot Faced,Save,,1.0,43.8,,
Jan Oblak,Slovenia,3930162,70,2,Shot Faced,Save,,1.3,39.1,,
Kasper Schmeichel,Denmark,3930162,73,2,Shot Faced,Save,,0.5,40.0,,
Kasper Schmeichel,Denmark,3930162,75,2,Shot Faced,Save,,2.8,38.3,,
Kasper Schmeichel,Denmark,3930162,76,2,Goal Conceded,Other,No Touch,1.7,42.1,,Standing
Kasper Schmeichel,Denmark,3930162,78,2,Shot Faced,Save,,0.9,42.0,,
Kasper Schmeichel,Denmark,3930162,78,2,Shot Faced,Save,,0.8,39.6,,
Jan Oblak,Slovenia,3930162,80,2,Shot Saved,Save,Success,1.1,43.4,Both Hands,Standing
Kasper Schmeichel,Denmark,3930162,80,2,Shot Saved,Save,Touched Out,3.0,31.8,Left Hand,Standing
Kasper Schmeichel,Denmark,3930162,81,2,Collected,Other,Success,2.6,40.0,,
Jan Oblak,Slovenia,3930162,85,2,Shot Saved,Save,Success,1.4,41.0,Both Hands,Standing
Kasper Schmeichel,Denmark,3930162,90,2,Shot Faced,Save,,2.1,36.7,,
Yann Sommer,Switzerland,3930176,2,1,Shot Saved,Save,Success,1.0,38.6,Both Hands,Standing
Yann Sommer,Switzerland,3930176,10,1,Shot Faced,Save,,2.1,40.5,,
Yann Sommer,Switzerland,3930176,11,1,Shot Faced,Save,,1.6,41.2,,
Manuel Neuer,Germany,3930176,12,1,Keeper Sweeper,Sweeper,Claim,15.3,46.1,,
Manuel Neuer,Germany,3930176,27,1,Goal Conceded,Other,No Touch,2.9,43.1,,Standing
Manuel Neuer,Germany,3930176,30,1,Shot Faced,Save,,3.4,42.9,,
Yann Sommer,Switzerland,3930176,32,1,Shot Faced,Save,,1.8,40.4,,
Yann Sommer,Switzerland,3930176,40,1,Shot Faced,Save,,0.9,39.0,,
Yann Sommer,Switzerland,3930176,41,1,Shot Faced,Save,,2.2,37.7,,
Yann Sommer,Switzerland,3930176,42,1,Shot Faced,Save,,1.3,40.4,,
Yann Sommer,Switzerland,3930176,49,2,Shot Saved,Save,In Play Danger,4.7,37.8,Both Hands,Standing
Yann Sommer,Switzerland,3930176,49,2,Shot Faced,Save,,3.7,39.6,,
Yann Sommer,Switzerland,3930176,54,2,Shot Faced,Save,,2.5,40.8,,
Yann Sommer,Switzerland,3930176,59,2,Punch,Punch,In Play Safe,2.8,40.5,,
Yann Sommer,Switzerland,3930176,62,2,Shot Faced,Save,,3.3,41.6,,
Yann Sommer,Switzerland,3930176,63,2,Shot Faced,Save,,1.7,39.4,,
Yann Sommer,Switzerland,3930176,63,2,Shot Faced,Save,,1.1,39.5,,
Yann Sommer,Switzerland,3930176,67,2,Shot Faced,Save,,0.9,38.7,,
Yann Sommer,Switzerland,3930176,69,2,Shot Faced,Save,,1.5,36.7,,
Manuel Neuer,Germany,3930176,73,2,Shot Saved,Save,Saved Twice,2.9,38.6,Both Hands,Standing
Yann Sommer,Switzerland,3930176,81,2,Punch,Punch,In Play Danger,2.4,38.6,,
Yann Sommer,Switzerland,3930176,81,2,Shot Faced,Save,,1.8,38.4,,
Yann Sommer,Switzerland,3930176,84,2,Shot Faced,Save,,1.4,39.0,,
Manuel Neuer,Germany,3930176,87,2,Shot Saved,Save,Touched Out,2.2,40.9,Right Hand,Diving
Yann Sommer,Switzerland,3930176,90,2,Keeper Sweeper,Sweeper,Claim,12.5,35.8,,
Yann Sommer,Switzerland,3930176,91,2,Goal Conceded,Other,No Touch,1.1,39.7,,Standing
Yann Sommer,Switzerland,3930169,3,1,Collected,Other,Success,2.0,39.6,,
Angus Gunn,Scotland,3930169,6,1,Keeper Sweeper,Sweeper,Clear,6.9,8.9,Left Foot,
Angus Gunn,Scotland,3930169,7,1,Keeper Sweeper,Sweeper,Claim,15.3,41.3,,
Yann Sommer,Switzerland,3930169,12,1,Goal Conceded,Other,No Touch,1.6,42.7,,Standing
Angus Gunn,Scotland,3930169,15,1,Shot Faced,Save,,0.7,40.1,,
Angus Gunn,Scotland,3930169,25,1,Goal Conceded,Other,No Touch,4.8,41.2,,Diving
Angus Gunn,Scotland,3930169,27,1,Shot Faced,Save,,1.9,37.2,,
Angus Gunn,Scotland,3930169,29,1,Shot Faced,Save,,2.0,43.6,,
Angus Gunn,Scotland,3930169,31,1,Shot Saved,Save,Touched Out,2.7,43.6,Left Hand,Standing
Yann Sommer,Switzerland,3930169,37,1,Shot Faced,Save,,1.2,40.2,,
Yann Sommer,Switzerland,3930169,40,1,Shot Saved,Save,Saved Twice,0.9,37.2,Both Hands,Standing
Angus Gunn,Scotland,3930169,41,1,Shot Saved,Save,In Play Safe,2.6,43.0,Both Hands,Diving
Angus Gunn,Scotland,3930169,55,2,Shot Saved,Save,Success,1.6,42.9,Both Hands,Standing
Angus Gunn,Scotland,3930169,57,2,Shot Saved,Save,Touched Out,12.2,41.9,Right Hand,Standing
Angus Gunn,Scotland,3930169,63,2,Shot Faced,Save,,1.9,43.1,,
Yann Sommer,Switzerland,3930169,64,2,Shot Faced,Save,,2.0,39.1,,
Yann Sommer,Switzerland,3930169,66,2,Shot Faced,Save,,0.9,40.6,,
Yann Sommer,Switzerland,3930169,66,2,Save,Save,In Play Safe,1.4,37.5,Left Foot,Standing
Yann Sommer,Switzerland,3930169,73,2,Shot Faced,Save,,1.2,40.3,,
Yann Sommer,Switzerland,3930169,75,2,Shot Faced,Save,,0.9,41.1,,
Angus Gunn,Scotland,3930169,77,2,Shot Faced,Save,,1.5,43.5,,
Yann Sommer,Switzerland,3930169,80,2,Shot Faced,Save,,0.9,38.9,,
Yann Sommer,Switzerland,3930169,80,2,Shot Faced,Save,,0.9,38.3,,
Yann Sommer,Switzerland,3930169,80,2,Shot Faced,Save,,1.0,39.0,,
Angus Gunn,Scotland,3930169,84,2,Keeper Sweeper,Sweeper,Clear,23.3,26.7,Left Foot,
Yann Sommer,Switzerland,3930169,86,2,Shot Saved,Save,Success,1.6,38.9,Both Hands,Standing
Angus Gunn,Scotland,3930169,89,2,Shot Faced,Save,,1.1,41.2,,
Yann Sommer,Switzerland,3930169,90,2,Shot Faced,Save,,1.0,41.8,,
Angus Gunn,Scotland,3930169,92,2,Keeper Sweeper,Sweeper,Claim,13.4,31.6,,
Jordan Pickford,England,3942819,3,1,Keeper Sweeper,Sweeper,Claim,8.2,33.1,,
Jordan Pickford,England,3942819,6,1,Goal Conceded,Other,Touched In,2.7,38.6,Right Hand,Standing
Bart Verbruggen,Netherlands,3942819,12,1,Shot Saved,Save,Touched Out,1.7,40.4,Both Hands,Standing
Bart Verbruggen,Netherlands,3942819,13,1,Shot Faced,Save,,2.3,39.7,,
Bart Verbruggen,Netherlands,3942819,17,1,Penalty Conceded,Other,No Touch,1.0,40.0,,Diving
Bart Verbruggen,Netherlands,3942819,22,1,Shot Saved,Save,In Play Danger,2.5,34.7,Left Foot,Standing
Jordan Pickford,England,3942819,28,1,Shot Faced,Save,,2.5,38.9,,
Jordan Pickford,England,3942819,29,1,Shot Faced,Save,,1.0,39.2,,
Bart Verbruggen,Netherlands,3942819,31,1,Shot Faced,Save,,2.3,39.0,,
Bart Verbruggen,Netherlands,3942819,38,1,Shot Saved,Save,Success,1.8,39.6,Both Hands,Standing
Bart Verbruggen,Netherlands,3942819,40,1,Shot Faced,Save,,2.7,38.1,,
Bart Verbruggen,Netherlands,3942819,44,1,Collected,Other,Success,2.8,43.4,,
Jordan Pickford,England,3942819,64,2,Shot Saved,Save,Touched Out,1.0,41.4,Both Hands,Standing
Jordan Pickford,England,3942819,64,2,Shot Faced,Save,,1.1,38.6,,
Jordan Pickford,England,3942819,67,2,Punch,Punch,Punched out,4.6,34.1,,
Jordan Pickford,England,3942819,76,2,Shot Faced,Save,,1.8,40.4,,
Jordan Pickford,England,3942819,76,2,Shot Saved,Save,Success,0.9,39.9,Both Hands,Standing
Bart Verbruggen,Netherlands,3942819,87,2,Shot Faced,Save,,2.2,38.9,,
Bart Verbruggen,Netherlands,3942819,90,2,Goal Conceded,Other,No Touch,1.7,36.4,,Standing
Jordan Pickford,England,3943043,11,1,Shot Faced,Save,,1.8,44.1,,
Jordan Pickford,England,3943043,12,1,Shot Faced,Save,,1.1,37.6,,
Unai Simón Mendibil,Spain,3943043,16,1,Shot Faced,Save,,2.5,39.6,,
Jordan Pickford,England,3943043,18,1,Collected,Other,Success,4.0,39.5,,
Jordan Pickford,England,3943043,22,1,Collected,Other,Success,8.3,42.8,,
Jordan Pickford,England,3943043,27,1,Shot Saved,Save,Success,2.2,37.5,Both Hands,Standing
Jordan Pickford,England,3943043,34,1,Shot Faced,Save,,1.5,40.9,,
Jordan Pickford,England,3943043,42,1,Shot Faced,Save,,4.6,47.3,,
Unai Simón Mendibil,Spain,3943043,44,1,Shot Faced,Save,,2.5,40.6,,
Unai Simón Mendibil,Spain,3943043,45,1,Shot Saved,Save,Saved Twice,1.2,41.4,Both Hands,Standing
Jordan Pickford,England,3943043,46,2,Goal Conceded,Other,No Touch,2.7,43.0,,Standing
Jordan Pickford,England,3943043,48,2,Shot Faced,Save,,2.5,41.7,,
Jordan Pickford,England,3943043,54,2,Shot Faced,Save,,2.4,40.0,,
Jordan Pickford,England,3943043,54,2,Shot Faced,Save,,7.5,30.4,,
Jordan Pickford,England,3943043,55,2,Shot Faced,Save,,1.3,40.4,,
Unai Simón Mendibil,Spain,3943043,63,2,Shot Faced,Save,,2.8,40.5,,
Jordan Pickford,England,3943043,65,2,Shot Saved,Save,Touched Out,6.3,37.1,Right Hand,Standing
Jordan Pickford,England,3943043,66,2,Shot Faced,Save,,1.0,38.8,,
Jordan Pickford,England,3943043,68,2,Punch,Punch,In Play Danger,2.8,40.2,,
Jordan Pickford,England,3943043,68,2,Punch,Punch,In Play Safe,4.2,35.7,,
Jordan Pickford,England,3943043,69,2,Shot Faced,Save,,1.3,40.5,,
Unai Simón Mendibil,Spain,3943043,70,2,Shot Faced,Save,,13.4,40.9,,
Jordan Pickford,England,3943043,71,2,Shot Saved,Save,Success,1.7,43.3,Both Hands,Standing
Unai Simón Mendibil,Spain,3943043,72,2,Goal Conceded,Other,No Touch,1.9,39.4,,Diving
Jordan Pickford,England,3943043,81,2,Shot Saved,Save,In Play Danger,2.9,37.3,Both Hands,Standing
Jordan Pickford,England,3943043,84,2,Collected,Other,Collected Twice,5.6,39.0,,
Jordan Pickford,England,3943043,85,2,Goal Conceded,Other,No Touch,4.7,42.2,,Standing
Unai Simón Mendibil,Spain,3943043,89,2,Shot Saved,Save,In Play Danger,1.4,39.6,Both Hands,Standing
Unai Simón Mendibil,Spain,3943043,89,2,Shot Faced,Save,,1.9,39.7,,
Unai Simón Mendibil,Spain,3943043,89,2,Shot Faced,Save,,1.2,40.2,,
Mike Maignan,France,3942752,4,1,Shot Faced,Save,,1.5,42.4,,
Unai Simón Mendibil,Spain,3942752,8,1,Goal Conceded,Other,No Touch,1.3,39.5,,Standing
Unai Simón Mendibil,Spain,3942752,15,1,Shot Faced,Save,,0.8,39.3,,
Unai Simón Mendibil,Spain,3942752,18,1,Shot Faced,Save,,1.9,41.5,,
Mike Maignan,France,3942752,20,1,Goal Conceded,Other,No Touch,3.0,39.3,,Diving
Mike Maignan,France,3942752,24,1,Goal Conceded,Other,No Touch,1.9,36.4,,Standing
Mike Maignan,France,3942752,35,1,Shot Faced,Save,,2.1,40.0,,
Mike Maignan,France,3942752,40,1,Shot Faced,Save,,3.4,38.1,,
Mike Maignan,France,3942752,40,1,Collected,Other,Success,3.6,38.4,,
Mike Maignan,France,3942752,45,2,Smother,Smother,Won,28.2,71.1,,
Mike Maignan,France,3942752,47,2,Keeper Sweeper,Sweeper,Claim,15.0,53.2,,
Unai Simón Mendibil,Spain,3942752,52,2,Shot Saved,Save,Success,1.1,40.9,Both Hands,Standing
Unai Simón Mendibil,Spain,3942752,55,2,Shot Saved,Save,Saved Twice,1.6,44.2,Both Hands,Standing
Unai Simón Mendibil,Spain,3942752,59,2,Punch,Punch,In Play Danger,2.2,38.5,,
Unai Simón Mendibil,Spain,3942752,62,2,Shot Faced,Save,,1.1,38.0,,
Unai Simón Mendibil,Spain,3942752,75,2,Shot Faced,Save,,1.4,40.7,,
Mike Maignan,France,3942752,80,2,Shot Faced,Save,,2.0,38.2,,
Unai Simón Mendibil,Spain,3942752,85,2,Shot Faced,Save,,2.1,42.5,,
Unai Simón Mendibil,Spain,3942752,94,2,Shot Faced,Save,,1.8,38.0,,
Fehmi Mert Günok,Turkey,3942382,1,1,Shot Faced,Save,,2.7,41.1,,
Fehmi Mert Günok,Turkey,3942382,6,1,Shot Faced,Save,,1.9,38.9,,
Bart Verbruggen,Netherlands,3942382,10,1,Shot Faced,Save,,2.7,38.0,,
Fehmi Mert Günok,Turkey,3942382,11,1,Shot Faced,Save,,4.0,40.4,,
Bart Verbruggen,Netherlands,3942382,20,1,Shot Faced,Save,,3.0,37.7,,
Bart Verbruggen,Netherlands,3942382,20,1,Collected,Other,Success,5.0,43.1,,
Bart Verbruggen,Netherlands,3942382,28,1,Shot Faced,Save,,2.3,41.5,,
Bart Verbruggen,Netherlands,3942382,31,1,Punch,Punch,In Play Safe,5.1,41.3,,
Bart Verbruggen,Netherlands,3942382,31,1,Shot Faced,Save,,3.5,37.4,,
Bart Verbruggen,Netherlands,3942382,33,1,Shot Faced,Save,,3.0,42.0,,
Bart Verbruggen,Netherlands,3942382,34,1,Goal Conceded,Other,No Touch,2.3,42.8,,Standing
Fehmi Mert Günok,Turkey,3942382,41,1,Shot Faced,Save,,3.1,39.4,,
Bart Verbruggen,Netherlands,3942382,55,2,Shot Saved to Post,Save,Touched Out,0.7,40.7,Right Hand,Diving
Fehmi Mert Günok,Turkey,3942382,56,2,Shot Saved,Save,Success,4.5,40.6,Both Hands,Standing
Fehmi Mert Günok,Turkey,3942382,62,2,Shot Faced,Save,,3.8,42.6,,
Bart Verbruggen,Netherlands,3942382,64,2,Shot Saved,Save,In Play Danger,1.4,40.0,Right Hand,Standing
Fehmi Mert Günok,Turkey,3942382,69,2,Shot Faced,Save,,2.2,41.7,,
Fehmi Mert Günok,Turkey,3942382,69,2,Shot Saved,Save,Touched Out,1.4,36.7,Left Hand,Standing
Fehmi Mert Günok,Turkey,3942382,69,2,Goal Conceded,Other,No Touch,1.5,39.9,,Standing
Fehmi Mert Günok,Turkey,3942382,74,2,Shot Faced,Save,,3.3,41.8,,
Bart Verbruggen,Netherlands,3942382,83,2,Shot Faced,Save,,2.8,37.9,,
Bart Verbruggen,Netherlands,3942382,84,2,Punch,Punch,In Play Danger,5.0,40.6,,
Bart Verbruggen,Netherlands,3942382,84,2,Shot Faced,Save,,5.8,43.2,,
Bart Verbruggen,Netherlands,3942382,84,2,Shot Faced,Save,,2.9,43.7,,
Bart Verbruggen,Netherlands,3942382,88,2,Shot Faced,Save,,1.8,40.3,,
Fehmi Mert Günok,Turkey,3942382,88,2,Shot Saved,Save,In Play Safe,5.1,44.4,Right Foot,Standing
Bart Verbruggen,Netherlands,3942382,89,2,Shot Faced,Save,,0.8,38.8,,
Bart Verbruggen,Netherlands,3942382,91,2,Shot Saved,Save,In Play Danger,1.5,40.1,Right Hand,Standing
Bart Verbruggen,Netherlands,3942382,92,2,Shot Faced,Save,,3.3,42.5,,
Fehmi Mert Günok,Turkey,3942382,93,2,Keeper Sweeper,Sweeper,Clear,19.9,42.3,Right Foot,
Mike Maignan,France,3942349,14,1,Collected,Other,Success,5.7,38.3,,
Mike Maignan,France,3942349,15,1,Shot Faced,Save,,1.9,40.6,,
Diogo Meireles Costa,Portugal,3942349,19,1,Shot Saved,Save,In Play Danger,2.5,42.4,Both Hands,Standing
Diogo Meireles Costa,Portugal,3942349,21,1,Punch,Punch,In Play Danger,2.6,42.5,,
Diogo Meireles Costa,Portugal,3942349,27,1,Shot Faced,Save,,1.4,38.4,,
Diogo Meireles Costa,Portugal,3942349,27,1,Shot Faced,Save,,2.2,42.2,,
Diogo Meireles Costa,Portugal,3942349,30,1,Keeper Sweeper,Sweeper,Claim,9.7,47.7,,
Mike Maignan,France,3942349,41,1,Shot Faced,Save,,0.9,40.0,,
Mike Maignan,France,3942349,44,1,Keeper Sweeper,Sweeper,Claim,11.2,42.2,,
Diogo Meireles Costa,Portugal,3942349,49,2,Shot Saved,Save,Success,1.4,42.0,Both Hands,Standing
Diogo Meireles Costa,Portugal,3942349,50,2,Shot Faced,Save,,1.5,40.7,,
Mike Maignan,France,3942349,53,2,Shot Faced,Save,,1.1,38.4,,
Mike Maignan,France,3942349,53,2,Punch,Punch,In Play Safe,3.1,45.6,,
Mike Maignan,France,3942349,59,2,Keeper Sweeper,Sweeper,Claim,8.0,44.0,,
Mike Maignan,France,3942349,60,2,Shot Saved,Save,In Play Danger,2.6,36.3,Right Hand,Standing
Mike Maignan,France,3942349,60,2,Shot Faced,Save,,2.8,37.5,,
Diogo Meireles Costa,Portugal,3942349,62,2,Shot Faced,Save,,1.8,41.5,,
Mike Maignan,France,3942349,62,2,Shot Saved,Save,In Play Danger,1.4,42.8,Chest,Standing
Mike Maignan,France,3942349,62,2,Shot Saved,Save,In Play Danger,1.3,36.1,Right Foot,Standing
Diogo Meireles Costa,Portugal,3942349,65,2,Shot Faced,Save,,6.2,35.4,,
Diogo Meireles Costa,Portugal,3942349,66,2,Shot Faced,Save,,2.4,35.9,,
Diogo Meireles Costa,Portugal,3942349,69,2,Shot Faced,Save,,1.5,36.4,,
Diogo Meireles Costa,Portugal,3942349,69,2,Shot Faced,Save,,2.6,35.3,,
Diogo Meireles Costa,Portugal,3942349,73,2,Shot Faced,Save,,2.0,37.8,,
Mike Maignan,France,3942349,78,2,Punch,Punch,In Play Safe,5.2,42.3,,
Mike Maignan,France,3942349,84,2,Shot Faced,Save,,1.4,39.2,,
Mike Maignan,France,3942349,85,2,Shot Faced,Save,,4.1,41.2,,
Diogo Meireles Costa,Portugal,3942349,87,2,Shot Saved,Save,Success,2.1,41.0,Both Hands,Standing
Diogo Meireles Costa,Portugal,3942349,88,2,Shot Saved,Save,Success,2.0,40.8,Both Hands,Standing
Mike Maignan,France,3942349,89,2,Shot Faced,Save,,3.0,36.9,,
Diogo Meireles Costa,Portugal,3942349,91,2,Shot Faced,Save,,1.1,41.3,,
Diogo Meireles Costa,Portugal,3942349,92,2,Shot Saved,Save,Success,1.8,40.0,Both Hands,Standing
Mike Maignan,France,3942349,92,3,Shot Faced,Save,,1.2,36.6,,
Diogo Meireles Costa,Portugal,3942349,93,3,Keeper Sweeper,Sweeper,Claim,7.7,43.1,,
