match_id,shooter,shooting_team,goalkeeper,xg,outcome,shot_x,shot_y,minute,period,is_goal,is_save,is_on_target,distance_to_goal,danger_zone
3942349,João Félix Sequeira,Portugal,Mike Maignan,0.7835,Post,108.1,40.1,124,5,0,0,0,11.900420160649796,Penalty area close
3942349,Bradley Barcola,France,Diogo Meireles Costa,0.7835,Goal,108.1,40.1,125,5,1,0,1,11.900420160649796,Penalty area close
3942349,Nuno Mendes,Portugal,Mike Maignan,0.7835,Goal,108.1,40.1,126,5,1,0,1,11.900420160649796,Penalty area close
3942349,Theo Bernard François Hernández,France,Diogo Meireles Costa,0.7835,Goal,108.1,40.1,127,5,1,0,1,11.900420160649796,Penalty area close
3930180,Tijjani Reijnders,Netherlands,Patrick Pentz,0.1426,Off T,106.5,38.9,13,1,0,0,0,13.544740676735012,Penalty area close
3930180,Donyell Malen,Netherlands,Patrick Pentz,0.3508,Off T,105.6,32.9,22,1,0,0,0,16.05521722057974,Penalty area close
3930180,Marcel Sabitzer,Austria,Bart Verbruggen,0.0553,Blocked,102.9,33.1,29,1,0,0,0,18.439631232755165,Penalty area edge
3930180,Florian Grillitsch,Austria,Bart Verbruggen,0.0124,Saved,94.8,24.0,29,1,0,1,1,29.85029313088902,Outside box
3930180,Tijjani Reijnders,Netherlands,Patrick Pentz,0.0446,Off T,95.2,44.7,33,1,0,0,0,25.241434190631875,Outside box
3930180,Marcel Sabitzer,Austria,Bart Verbruggen,0.0235,Saved,97.9,25.3,36,1,0,1,1,26.54241887997399,Outside box
3930180,Florian Grillitsch,Austria,Bart Verbruggen,0.0356,Blocked,101.1,31.8,37,1,0,0,0,20.602184350209086,Penalty area edge
3930180,Marko Arnautović,Austria,Bart Verbruggen,0.4613,Saved,112.7,41.3,37,1,0,1,1,7.414849964766647,6-yard box
3930180,Patrick Wimmer,Austria,Bart Verbruggen,0.058,Blocked,94.7,40.5,39,1,0,0,0,25.30494022913312,Outside box
3930180,Jerdy Schouten,Netherlands,Patrick Pentz,0.072,Blocked,107.5,50.1,40,1,0,0,0,16.070469812671938,Penalty area close
3930180,Memphis Depay,Netherlands,Patrick Pentz,0.3757,Post,114.9,35.9,40,1,0,0,0,6.543699259593151,6-yard box
3930180,Florian Grillitsch,Austria,Bart Verbruggen,0.0996,Off T,111.8,41.6,46,1,0,0,0,8.354639429682173,6-yard box
3930180,Cody Mathès Gakpo,Netherlands,Patrick Pentz,0.1261,Goal,107.4,30.2,46,2,1,0,1,15.962455951387927,Penalty area close
3930180,Virgil van Dijk,Netherlands,Patrick Pentz,0.1408,Blocked,114.4,37.3,53,2,0,0,0,6.216912416947817,6-yard box
3930180,Romano Schmid,Austria,Bart Verbruggen,0.1798,Goal,110.2,40.7,58,2,1,0,1,9.824968193332738,6-yard box
3930180,Xavi Simons,Netherlands,Patrick Pentz,0.0204,Off T,74.0,47.8,72,2,0,0,0,46.65661796572915,Outside box
3930180,Memphis Depay,Netherlands,Patrick Pentz,0.1218,Goal,109.7,37.5,74,2,1,0,1,10.599056561788881,Penalty area close
3930180,Marcel Sabitzer,Austria,Bart Verbruggen,0.1324,Goal,114.9,29.1,79,2,1,0,1,12.034118164618457,Penalty area close
3930180,Wout Weghorst,Netherlands,Patrick Pentz,0.0805,Off T,107.3,41.3,85,2,0,0,0,12.766362050325851,Penalty area close
3930180,Memphis Depay,Netherlands,Patrick Pentz,0.0349,Blocked,111.2,25.1,94,2,0,0,0,17.304623659588785,Penalty area close
3930171,Pierre-Emile Højbjerg,Denmark,Jordan Pickford,0.0258,Saved,97.1,27.4,0,1,0,1,1,26.13752092299498,Outside box
3930171,Phil Foden,England,Kasper Schmeichel,0.1015,Off T,104.5,51.4,12,1,0,0,0,19.240841977418764,Penalty area edge
3930171,Harry Kane,England,Kasper Schmeichel,0.0527,Blocked,97.3,38.5,16,1,0,0,0,22.749505489130968,Penalty area edge
3930171,Harry Kane,England,Kasper Schmeichel,0.4549,Goal,112.9,40.4,17,1,1,0,1,7.111258679024404,6-yard box
3930171,Christian Dannemann Eriksen,Denmark,Jordan Pickford,0.0189,Blocked,108.4,56.6,22,1,0,0,0,20.251419703319566,Penalty area edge
3930171,Jonas Older Wind,Denmark,Jordan Pickford,0.061,Saved,112.3,34.5,24,1,0,1,1,9.462557793746893,6-yard box
3930171,Christian Dannemann Eriksen,Denmark,Jordan Pickford,0.0397,Blocked,102.6,49.8,25,1,0,0,0,19.96997746618659,Penalty area edge
3930171,Marc Guehi,England,Kasper Schmeichel,0.0217,Off T,115.3,53.4,27,1,0,0,0,14.200352108310554,Penalty area close
3930171,Jonas Older Wind,Denmark,Jordan Pickford,0.038,Blocked,108.2,50.4,31,1,0,0,0,15.728954192825405,Penalty area close
3930171,Morten Hjulmand,Denmark,Jordan Pickford,0.0194,Goal,88.6,40.7,33,1,1,0,1,31.407801578588725,Outside box
3930171,Morten Hjulmand,Denmark,Jordan Pickford,0.0377,Blocked,97.2,49.3,37,1,0,0,0,24.62376900476448,Penalty area edge
3930171,Joachim Andersen,Denmark,Jordan Pickford,0.0115,Off T,117.7,28.2,38,1,0,0,0,12.022063050907693,Penalty area close
3930171,Phil Foden,England,Kasper Schmeichel,0.0252,Saved,94.2,31.4,40,1,0,1,1,27.19558787744806,Outside box
3930171,Pierre-Emile Højbjerg,Denmark,Jordan Pickford,0.0211,Saved,93.1,54.1,43,1,0,1,1,30.37136809562586,Outside box
3930171,Phil Foden,England,Kasper Schmeichel,0.0199,Off T,95.5,54.6,46,1,0,0,0,28.520343616443334,Outside box
3930171,Jonas Older Wind,Denmark,Jordan Pickford,0.0451,Blocked,101.3,49.5,46,2,0,0,0,20.97474672075923,Penalty area edge
3930171,Declan Rice,England,Kasper Schmeichel,0.0213,Saved,93.7,26.4,50,2,0,1,1,29.60827587010091,Outside box
3930171,Bukayo Saka,England,Kasper Schmeichel,0.0616,Off T,115.1,49.3,52,2,0,0,0,10.51189802081432,Penalty area close
3930171,Phil Foden,England,Kasper Schmeichel,0.0354,Post,96.8,51.3,55,2,0,0,0,25.805619543037523,Outside box
3930171,Bukayo Saka,England,Kasper Schmeichel,0.2237,Off T,110.1,50.4,55,2,0,0,0,14.35862110371327,Penalty area close
3930171,Bukayo Saka,England,Kasper Schmeichel,0.0404,Off T,103.9,55.8,58,2,0,0,0,22.557703783851753,Penalty area edge
3930171,Christian Dannemann Eriksen,Denmark,Jordan Pickford,0.0269,Off T,93.3,45.6,63,2,0,0,0,27.28094573140748,Outside box
3930171,Mikkel Damsgaard,Denmark,Jordan Pickford,0.0175,Saved,96.1,28.0,66,2,0,1,1,26.743410403312446,Outside box
3930171,Ollie Watkins,England,Kasper Schmeichel,0.1143,Saved,115.0,51.1,70,2,0,1,1,12.174152947946729,Penalty area close
3930171,Pierre-Emile Højbjerg,Denmark,Jordan Pickford,0.0226,Saved,89.7,32.2,72,2,0,1,1,31.287857069476647,Outside box
3930171,Pierre-Emile Højbjerg,Denmark,Jordan Pickford,0.0109,Saved,85.4,47.2,76,2,0,1,1,35.34119409414458,Outside box
3930171,Andreas Christensen,Denmark,Jordan Pickford,0.2926,Off T,113.5,39.7,83,2,0,0,0,6.506919393998976,6-yard box
3930171,Pierre-Emile Højbjerg,Denmark,Jordan Pickford,0.0447,Off T,100.5,30.8,84,2,0,0,0,21.561307938063496,Penalty area edge
3942226,Pedro González López,Spain,Manuel Neuer,0.1174,Saved,101.5,39.7,0,1,0,1,1,18.5024322725419,Penalty area edge
3942226,Nicholas Williams Arthuer,Spain,Manuel Neuer,0.0219,Off T,91.9,28.7,11,1,0,0,0,30.286960890785984,Outside box
3942226,Lamine Yamal Nasraoui Ebana,Spain,Manuel Neuer,0.0845,Off T,98.9,48.6,14,1,0,0,0,22.785302280198078,Penalty area edge
3942226,Álvaro Borja Morata Martín,Spain,Manuel Neuer,0.0136,Blocked,100.2,21.9,15,1,0,0,0,26.82629307228265,Outside box
3942226,Fabián Ruiz Peña,Spain,Manuel Neuer,0.0686,Off T,98.6,41.5,16,1,0,0,0,21.452505681155298,Penalty area edge
3942226,Kai Havertz,Germany,Unai Simón Mendibil,0.0755,Saved,110.4,40.0,20,1,0,1,1,9.599999999999994,6-yard box
3942226,Aymeric Laporte,Spain,Manuel Neuer,0.0209,Saved,95.6,23.8,22,1,0,1,1,29.288222889072667,Outside box
3942226,Jonathan Tah,Germany,Unai Simón Mendibil,0.0215,Blocked,109.2,32.9,24,1,0,0,0,12.92478239662084,Penalty area close
3942226,Kai Havertz,Germany,Unai Simón Mendibil,0.1543,Saved,102.7,39.0,34,1,0,1,1,17.32887763243771,Penalty area close
3942226,Daniel Olmo Carvajal,Spain,Manuel Neuer,0.029,Saved,92.1,45.5,38,1,0,1,1,28.43694779683643,Outside box
3942226,Lamine Yamal Nasraoui Ebana,Spain,Manuel Neuer,0.0271,Saved,89.1,49.3,44,1,0,1,1,32.26918034285966,Outside box
3942226,Álvaro Borja Morata Martín,Spain,Manuel Neuer,0.1577,Off T,112.2,43.8,46,2,0,0,0,8.67640478539354,6-yard box
3942226,Robert Andrich,Germany,Unai Simón Mendibil,0.0201,Off T,96.7,56.2,47,2,0,0,0,28.37833680820636,Outside box
3942226,Daniel Olmo Carvajal,Spain,Manuel Neuer,0.1632,Goal,103.6,42.7,51,2,1,0,1,16.62077013859467,Penalty area close
3942226,Jamal Musiala,Germany,Unai Simón Mendibil,0.0407,Blocked,98.6,44.9,54,2,0,0,0,21.953815158190622,Penalty area edge
3942226,Nicholas Williams Arthuer,Spain,Manuel Neuer,0.1247,Wayward,107.4,52.1,54,2,0,0,0,17.4691156044031,Penalty area close
3942226,Florian Wirtz,Germany,Unai Simón Mendibil,0.0281,Blocked,93.1,39.8,59,2,0,0,0,26.900743484149288,Outside box
3942226,Niclas Füllkrug,Germany,Unai Simón Mendibil,0.0466,Off T,111.8,47.0,63,2,0,0,0,10.781465577554846,Penalty area close
3942226,Robert Andrich,Germany,Unai Simón Mendibil,0.069,Saved,99.8,43.6,69,2,0,1,1,20.518284528683196,Penalty area edge
3942226,Kai Havertz,Germany,Unai Simón Mendibil,0.0856,Blocked,108.8,33.1,71,2,0,0,0,13.154847015454038,Penalty area close
3942226,Niclas Füllkrug,Germany,Unai Simón Mendibil,0.0784,Off T,110.7,39.3,71,2,0,0,0,9.326306878931229,6-yard box
3942226,Niclas Füllkrug,Germany,Unai Simón Mendibil,0.1009,Post,109.2,42.6,76,2,0,0,0,11.10855526159905,Penalty area close
3942226,Jamal Musiala,Germany,Unai Simón Mendibil,0.0606,Off T,111.0,25.7,80,2,0,0,0,16.89644933114647,Penalty area close
3942226,Kai Havertz,Germany,Unai Simón Mendibil,0.0379,Off T,93.1,21.7,81,2,0,0,0,32.53459696999489,Outside box
3942226,Fabián Ruiz Peña,Spain,Manuel Neuer,0.0498,Off T,96.6,34.4,83,2,0,0,0,24.060756430336937,Penalty area edge
3942226,Maximilian Mittelstädt,Germany,Unai Simón Mendibil,0.0403,Blocked,97.2,39.1,87,2,0,0,0,22.8177562437677,Penalty area edge
3942226,Florian Wirtz,Germany,Unai Simón Mendibil,0.1196,Goal,111.8,45.5,88,2,1,0,1,9.873702446397706,6-yard box
3942226,Thomas Müller,Germany,Unai Simón Mendibil,0.2374,Off T,113.2,43.6,93,2,0,0,0,7.694153624668536,6-yard box
3942226,Ferrán Torres García,Spain,Manuel Neuer,0.0519,Wayward,106.6,43.2,90,3,0,0,0,13.776792079435625,Penalty area close
3942226,Mikel Oyarzabal Ugarte,Spain,Manuel Neuer,0.0267,Blocked,98.2,43.0,94,3,0,0,0,22.00545386943882,Penalty area edge
3942226,Daniel Olmo Carvajal,Spain,Manuel Neuer,0.0189,Blocked,103.5,24.3,96,3,0,0,0,22.77586441828279,Penalty area edge
3942226,Robert Andrich,Germany,Unai Simón Mendibil,0.0269,Off T,100.7,50.7,100,3,0,0,0,22.06762334280699,Penalty area edge
3942226,Mikel Oyarzabal Ugarte,Spain,Manuel Neuer,0.0221,Off T,96.8,54.8,103,3,0,0,0,27.518720900506985,Outside box
3942226,Florian Wirtz,Germany,Unai Simón Mendibil,0.1075,Off T,102.4,36.0,105,3,0,0,0,18.04882267628556,Penalty area edge
3942226,Jamal Musiala,Germany,Unai Simón Mendibil,0.0491,Blocked,100.3,44.6,105,4,0,0,0,20.229928324143913,Penalty area edge
3942226,Niclas Füllkrug,Germany,Unai Simón Mendibil,0.0458,Off T,104.6,29.1,108,4,0,0,0,18.86716724895394,Penalty area edge
3942226,Mikel Oyarzabal Ugarte,Spain,Manuel Neuer,0.0423,Off T,97.5,44.3,111,4,0,0,0,22.90720410700529,Penalty area edge
3942226,Niclas Füllkrug,Germany,Unai Simón Mendibil,0.0523,Saved,108.4,43.4,116,4,0,1,1,12.088010589009254,Penalty area close
3942226,Mikel Merino Zazón,Spain,Manuel Neuer,0.2007,Goal,112.6,39.2,118,4,1,0,1,7.443117626371364,6-yard box
3942226,Joshua Kimmich,Germany,Unai Simón Mendibil,0.045,Blocked,98.8,45.3,121,4,0,0,0,21.852459815773603,Penalty area edge
3942226,Ferrán Torres García,Spain,Manuel Neuer,0.2932,Wayward,111.5,50.9,121,4,0,0,0,13.822445514452209,Penalty area close
3942226,Niclas Füllkrug,Germany,Unai Simón Mendibil,0.0859,Off T,110.1,42.4,122,4,0,0,0,10.186756107809792,Penalty area close
3938645,Romelu Lukaku Menama,Belgium,Anatolii Trubin,0.2745,Saved,110.8,30.7,6,1,0,1,1,13.08166656049603,Penalty area close
3938645,Roman Yaremchuk,Ukraine,Koen Casteels,0.0309,Saved,91.1,43.1,19,1,0,1,1,29.065787448476264,Outside box
3938645,Artem Dovbyk,Ukraine,Koen Casteels,0.0403,Off T,94.9,34.0,20,1,0,0,0,25.80716954646518,Outside box
3938645,Arthur Theate,Belgium,Anatolii Trubin,0.0082,Off T,94.4,19.7,22,1,0,0,0,32.67185332973934,Outside box
3938645,Volodymyr Brazhko,Ukraine,Koen Casteels,0.018,Blocked,91.9,51.3,25,1,0,0,0,30.28696089078598,Outside box
3938645,Georgiy Sudakov,Ukraine,Koen Casteels,0.0463,Off T,95.9,37.0,26,1,0,0,0,24.28600419995022,Penalty area edge
3938645,Roman Yaremchuk,Ukraine,Koen Casteels,0.1022,Off T,111.3,37.0,28,1,0,0,0,9.202716990106783,6-yard box
3938645,Kevin De Bruyne,Belgium,Anatolii Trubin,0.0058,Off T,88.1,69.5,32,1,0,0,0,43.449510929353394,Outside box
3938645,Georgiy Sudakov,Ukraine,Koen Casteels,0.05,Saved,104.2,29.9,33,1,0,1,1,18.75233318816621,Penalty area edge
3938645,Georgiy Sudakov,Ukraine,Koen Casteels,0.0075,Saved,89.8,17.6,43,1,0,1,1,37.60053191113126,Outside box
3938645,Kevin De Bruyne,Belgium,Anatolii Trubin,0.027,Saved,100.3,24.5,45,1,0,1,1,25.06671099286861,Outside box
3938645,Youri Tielemans,Belgium,Anatolii Trubin,0.0209,Blocked,96.3,25.6,51,2,0,0,0,27.731750756127898,Outside box
3938645,Youri Tielemans,Belgium,Anatolii Trubin,0.0338,Blocked,98.2,46.6,51,2,0,0,0,22.777181564012697,Penalty area edge
3938645,Jeremy Doku,Belgium,Anatolii Trubin,0.0461,Blocked,100.3,45.7,54,2,0,0,0,20.50804720103794,Penalty area edge
3938645,Romelu Lukaku Menama,Belgium,Anatolii Trubin,0.0328,Saved,105.3,54.2,64,2,0,1,1,20.438444167793207,Penalty area edge
3938645,Yannick Ferreira Carrasco,Belgium,Anatolii Trubin,0.0651,Saved,102.0,34.5,72,2,0,1,1,18.82153022471871,Penalty area edge
3938645,Jeremy Doku,Belgium,Anatolii Trubin,0.0495,Blocked,101.9,39.2,72,2,0,0,0,18.117670931993434,Penalty area edge
3938645,Artem Dovbyk,Ukraine,Koen Casteels,0.0542,Blocked,116.1,30.6,74,2,0,0,0,10.176934705499491,Penalty area close
3938645,Artem Dovbyk,Ukraine,Koen Casteels,0.0341,Off T,108.5,53.2,78,2,0,0,0,17.506855799943065,Penalty area close
3938645,Ruslan Malinovskiy,Ukraine,Koen Casteels,0.0002,Saved,119.0,79.3,82,2,0,1,1,39.31272058761642,Outside box
3938645,Taras Stepanenko,Ukraine,Koen Casteels,0.067,Off T,112.4,45.3,82,2,0,0,0,9.265527507918796,6-yard box
3938645,Andriy Yarmolenko,Ukraine,Koen Casteels,0.0153,Blocked,94.1,50.8,84,2,0,0,0,28.061539515856936,Outside box
3938645,Johan Bakayoko,Belgium,Anatolii Trubin,0.0633,Off T,103.2,48.4,86,2,0,0,0,18.782971010998228,Penalty area edge
3938645,Ruslan Malinovskiy,Ukraine,Koen Casteels,0.0625,Blocked,97.8,42.7,87,2,0,0,0,22.363586474445466,Penalty area edge
3938645,Georgiy Sudakov,Ukraine,Koen Casteels,0.1808,Saved,104.4,44.6,90,2,0,1,1,16.264070831129573,Penalty area close
3938645,Yannick Ferreira Carrasco,Belgium,Anatolii Trubin,0.007,Blocked,108.7,18.4,92,2,0,0,0,24.37724348649781,Penalty area edge
3930184,Lukáš Provod,Czech Republic,Fehmi Mert Günok,0.0318,Saved,99.4,27.2,1,1,0,1,1,24.252834885843754,Penalty area edge
3930184,Kenan Yildiz,Turkey,Matěj Kovář,0.0087,Blocked,112.6,21.5,6,1,0,0,0,19.925109786397666,Penalty area edge
3930184,Arda Güler,Turkey,Matěj Kovář,0.0266,Off T,90.5,37.1,12,1,0,0,0,29.642199648474133,Outside box
3930184,David Jurásek,Czech Republic,Fehmi Mert Günok,0.0066,Saved,80.6,30.1,14,1,0,1,1,40.624746153053074,Outside box
3930184,Robin Hranáč,Czech Republic,Fehmi Mert Günok,0.2579,Off T,113.5,37.1,16,1,0,0,0,7.117583859709697,6-yard box
3930184,Robin Hranáč,Czech Republic,Fehmi Mert Günok,0.0792,Blocked,112.5,35.8,22,1,0,0,0,8.595929269136644,6-yard box
3930184,Kenan Yildiz,Turkey,Matěj Kovář,0.034,Blocked,111.7,25.6,26,1,0,0,0,16.620770138594658,Penalty area close
3930184,Arda Güler,Turkey,Matěj Kovář,0.1748,Blocked,112.9,36.9,26,1,0,0,0,7.747257579298621,6-yard box
3930184,Samet Akaydin,Turkey,Matěj Kovář,0.0753,Off T,113.2,33.9,27,1,0,0,0,9.135097153287422,6-yard box
3930184,Hakan Çalhanoğlu,Turkey,Matěj Kovář,0.0118,Blocked,114.8,55.0,41,1,0,0,0,15.875767697972908,Penalty area close
3930184,Hakan Çalhanoğlu,Turkey,Matěj Kovář,0.0106,Off T,98.6,58.7,42,1,0,0,0,28.419183661745112,Outside box
3930184,David Jurásek,Czech Republic,Fehmi Mert Günok,0.0731,Saved,110.3,23.8,44,1,0,1,1,18.88200201249857,Penalty area edge
3930184,Arda Güler,Turkey,Matěj Kovář,0.0392,Off T,98.0,49.4,48,1,0,0,0,23.924046480476502,Penalty area edge
3930184,Barış Alper Yılmaz,Turkey,Matěj Kovář,0.0486,Saved,115.1,50.8,45,2,0,1,1,11.859595271340417,Penalty area close
3930184,Kenan Yildiz,Turkey,Matěj Kovář,0.0397,Off T,99.6,29.5,46,2,0,0,0,22.943626565998677,Penalty area edge
3930184,Adam Hložek,Czech Republic,Fehmi Mert Günok,0.0327,Saved,99.0,48.6,49,2,0,1,1,22.69273011340857,Penalty area edge
3930184,Kenan Yildiz,Turkey,Matěj Kovář,0.1032,Blocked,106.4,37.9,50,2,0,0,0,13.761177275218856,Penalty area close
3930184,Kenan Yildiz,Turkey,Matěj Kovář,0.1287,Saved,109.4,42.3,50,2,0,1,1,10.846658471621566,Penalty area close
3930184,İsmail Yüksek,Turkey,Matěj Kovář,0.0459,Blocked,98.8,38.1,50,2,0,0,0,21.284971223847123,Penalty area edge
3930184,Hakan Çalhanoğlu,Turkey,Matěj Kovář,0.0712,Goal,109.2,26.0,50,2,1,0,1,17.681628884240272,Penalty area close
3930184,Ladislav Krejčí,Czech Republic,Fehmi Mert Günok,0.0508,Saved,114.8,49.8,63,2,0,1,1,11.094142598686929,Penalty area close
3930184,Tomáš Chorý,Czech Republic,Fehmi Mert Günok,0.5512,Blocked,116.0,44.0,65,2,0,0,0,5.656854249492381,6-yard box
3930184,Tomáš Souček,Czech Republic,Fehmi Mert Günok,0.1198,Goal,113.6,46.4,65,2,1,0,1,9.05096679918781,6-yard box
3930184,Kenan Yildiz,Turkey,Matěj Kovář,0.1691,Blocked,111.8,34.4,72,2,0,0,0,9.929753269845131,6-yard box
3930184,Ondřej Lingr,Czech Republic,Fehmi Mert Günok,0.106,Wayward,111.9,32.5,79,2,0,0,0,11.039021695784456,Penalty area close
3930184,Ondřej Lingr,Czech Republic,Fehmi Mert Günok,0.0745,Off T,112.7,34.1,79,2,0,0,0,9.386160024205848,6-yard box
3930184,Okay Yokuşlu,Turkey,Matěj Kovář,0.0405,Off T,95.4,36.3,86,2,0,0,0,24.8766959220874,Penalty area edge
3930184,Matěj Jurásek,Czech Republic,Fehmi Mert Günok,0.0266,Blocked,98.5,28.7,90,2,0,0,0,24.288680491125902,Penalty area edge
3930184,Barış Alper Yılmaz,Turkey,Matěj Kovář,0.1038,Saved,99.1,45.5,91,2,0,1,1,21.611570974827355,Penalty area edge
3930184,Cenk Tosun,Turkey,Matěj Kovář,0.086,Goal,105.3,34.5,93,2,1,0,1,15.695222202950811,Penalty area close
3941022,Merih Demiral,Turkey,Patrick Pentz,0.4581,Goal,115.8,39.0,0,1,1,0,1,4.317406628984584,6-yard box
3941022,Christoph Baumgartner,Austria,Fehmi Mert Günok,0.0433,Off T,101.4,51.9,2,1,0,0,0,22.08098729676732,Penalty area edge
3941022,Philipp Lienhart,Austria,Fehmi Mert Günok,0.1209,Off T,115.8,47.4,6,1,0,0,0,8.508818954473059,6-yard box
3941022,Marcel Sabitzer,Austria,Fehmi Mert Günok,0.0428,Blocked,89.9,35.2,11,1,0,0,0,30.480321520613913,Outside box
3941022,Philipp Lienhart,Austria,Fehmi Mert Günok,0.0603,Blocked,103.8,36.1,11,1,0,0,0,16.662832892398583,Penalty area close
3941022,Arda Güler,Turkey,Patrick Pentz,0.0071,Off T,59.0,42.3,18,1,0,0,0,61.04334525564601,Outside box
3941022,Merih Demiral,Turkey,Patrick Pentz,0.104,Off T,115.8,45.8,24,1,0,0,0,7.161005515987261,6-yard box
3941022,Marcel Sabitzer,Austria,Fehmi Mert Günok,0.0082,Blocked,93.9,22.4,32,1,0,0,0,31.479675983084704,Outside box
3941022,Christoph Baumgartner,Austria,Fehmi Mert Günok,0.1687,Off T,111.4,45.6,45,1,0,0,0,10.262553288533995,Penalty area close
3941022,Michael Gregoritsch,Austria,Fehmi Mert Günok,0.0427,Off T,107.7,35.0,49,2,0,0,0,13.27742444904131,Penalty area close
3941022,Marko Arnautović,Austria,Fehmi Mert Günok,0.2986,Saved,110.1,44.6,50,2,0,1,1,10.916501271011704,Penalty area close
3941022,Konrad Laimer,Austria,Fehmi Mert Günok,0.1059,Off T,103.9,38.4,52,2,0,0,0,16.179307772584085,Penalty area close
3941022,Stefan Posch,Austria,Fehmi Mert Günok,0.0653,Blocked,108.2,50.3,53,2,0,0,0,15.663013758533186,Penalty area close
3941022,Ferdi Erenay Kadıoğlu,Turkey,Patrick Pentz,0.0507,Blocked,109.5,25.2,56,2,0,0,0,18.1463494951464,Penalty area edge
3941022,Merih Demiral,Turkey,Patrick Pentz,0.1548,Goal,116.9,44.8,58,2,1,0,1,5.714017850864655,6-yard box
3941022,Stefan Posch,Austria,Fehmi Mert Günok,0.1162,Wayward,113.1,41.9,65,2,0,0,0,7.156814934033161,6-yard box
3941022,Michael Gregoritsch,Austria,Fehmi Mert Günok,0.5777,Goal,116.2,36.5,65,2,1,0,1,5.166236541235794,6-yard box
3941022,Michael Gregoritsch,Austria,Fehmi Mert Günok,0.0986,Saved,109.4,39.1,68,2,0,1,1,10.638138934982937,Penalty area close
3941022,Florian Grillitsch,Austria,Fehmi Mert Günok,0.0241,Blocked,96.4,47.7,73,2,0,0,0,24.824383174612812,Penalty area edge
3941022,Florian Grillitsch,Austria,Fehmi Mert Günok,0.0247,Saved,94.4,51.1,74,2,0,1,1,27.902867236182015,Outside box
3941022,Marko Arnautović,Austria,Fehmi Mert Günok,0.0304,Blocked,96.7,38.5,74,2,0,0,0,23.348233337878046,Penalty area edge
3941022,Marcel Sabitzer,Austria,Fehmi Mert Günok,0.0297,Wayward,99.8,52.9,83,2,0,0,0,23.967686580060246,Penalty area edge
3941022,Christoph Baumgartner,Austria,Fehmi Mert Günok,0.2429,Off T,114.1,37.5,83,2,0,0,0,6.407807737440322,6-yard box
3941022,Christoph Baumgartner,Austria,Fehmi Mert Günok,0.0522,Off T,110.5,43.6,85,2,0,0,0,10.159232254457027,Penalty area close
3941022,Michael Gregoritsch,Austria,Fehmi Mert Günok,0.1014,Blocked,112.6,42.5,90,2,0,0,0,7.810889834071409,6-yard box
3941022,Barış Alper Yılmaz,Turkey,Patrick Pentz,0.1079,Saved,102.8,35.9,93,2,0,1,1,17.68191166135608,Penalty area close
3941022,Christoph Baumgartner,Austria,Fehmi Mert Günok,0.2324,Saved,113.9,42.7,94,2,0,1,1,6.670832032063163,6-yard box
3941021,Xavi Simons,Netherlands,Florin Constantin Niţă,0.0083,Saved,95.3,18.1,5,1,0,1,1,33.01060435678208,Outside box
3941021,Dennis Man,Romania,Bart Verbruggen,0.0392,Off T,99.0,48.2,13,1,0,0,0,22.544178849538966,Penalty area edge
3941021,Stefan de Vrij,Netherlands,Florin Constantin Niţă,0.0797,Blocked,111.8,40.0,16,1,0,0,0,8.200000000000003,6-yard box
3941021,Nathan Aké,Netherlands,Florin Constantin Niţă,0.0332,Wayward,108.7,35.3,17,1,0,0,0,12.238463955905576,Penalty area close
3941021,Cody Mathès Gakpo,Netherlands,Florin Constantin Niţă,0.047,Goal,107.5,24.9,19,1,1,0,1,19.602550854416883,Penalty area edge
3941021,Ianis Hagi,Romania,Bart Verbruggen,0.0072,Off T,96.2,17.6,20,1,0,0,0,32.6833290838005,Outside box
3941021,Dennis Man,Romania,Bart Verbruggen,0.1089,Off T,107.9,38.5,23,1,0,0,0,12.192620719107104,Penalty area close
3941021,Tijjani Reijnders,Netherlands,Florin Constantin Niţă,0.0529,Blocked,101.2,41.1,25,1,0,0,0,18.83215335536539,Penalty area edge
3941021,Stefan de Vrij,Netherlands,Florin Constantin Niţă,0.0657,Off T,112.9,46.5,25,1,0,0,0,9.6260064408871,6-yard box
3941021,Memphis Depay,Netherlands,Florin Constantin Niţă,0.0002,Off T,119.2,79.2,42,1,0,0,0,39.208162415497114,Outside box
3941021,Xavi Simons,Netherlands,Florin Constantin Niţă,0.1424,Off T,110.1,39.2,43,1,0,0,0,9.932270636667132,6-yard box
3941021,Denis Mihai Drăguş,Romania,Bart Verbruggen,0.0568,Saved,99.5,38.3,46,1,0,1,1,20.57036703610317,Penalty area edge
3941021,Tijjani Reijnders,Netherlands,Florin Constantin Niţă,0.0958,Blocked,101.2,41.0,49,2,0,0,0,18.826576959181928,Penalty area edge
3941021,Donyell Malen,Netherlands,Florin Constantin Niţă,0.1458,Off T,113.0,42.2,49,2,0,0,0,7.3375745311376575,6-yard box
3941021,Donyell Malen,Netherlands,Florin Constantin Niţă,0.223,Wayward,110.6,49.7,53,2,0,0,0,13.50740537631118,Penalty area close
3941021,Memphis Depay,Netherlands,Florin Constantin Niţă,0.308,Blocked,114.0,38.3,53,2,0,0,0,6.236184731067547,6-yard box
3941021,Tijjani Reijnders,Netherlands,Florin Constantin Niţă,0.0363,Off T,96.4,38.6,56,2,0,0,0,23.641488954801467,Penalty area edge
3941021,Virgil van Dijk,Netherlands,Florin Constantin Niţă,0.0659,Post,109.6,39.8,57,2,0,0,0,10.40192289915668,Penalty area close
