50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,ball_recovery_offensive,block_deflection,dribble_no_touch,dribble_overrun,miscontrol_aerial_won,shot_deflected,shot_one_on_one,goalkeeper_shot_saved_to_post,shot_saved_to_post,block_offensive,goalkeeper_shot_saved_off_target,shot_saved_off_target,foul_committed_penalty,foul_won_penalty,pass_deflected,shot_redirect,goalkeeper_punched_out,shot_open_goal,block_save_block,goalkeeper_success_in_play,goalkeeper_penalty_saved_to_post,shot_follows_dribble,type_name,player_name,team_name,position_name
,,,,,,,,,,,,,,,,1.597925,,,,,,,,,,,,,b4e3900d-6b77-4c3b-8b33-2ed103f7c0a8,763,,,"[7.0, 35.4]",3930181,18,True,,,-1.160669,,Right Foot,,,"[12.0, 23.9]",,Ground Pass,,12.539936,,,,,Marc Guehi,34526.0,,,,,,Goal Kick,1,From Goal Kick,Jordan Pickford,3468.0,Goalkeeper,30,England,768,['06de1e2e-49f5-41c5-bf5d-f6672843787d'],8,,,,,,,,,,,,,,,,England,768,00:18:08.616,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Jordan Pickford,England,Goalkeeper
,,,,,,,,,,,,,,,,3.981758,,,,,,,,,,,,,d84cc1ed-91cc-4665-9abe-57857e5685c2,885,,,"[7.0, 47.8]",3930181,21,,,,0.124354996,,Left Foot,,,"[77.4, 56.6]",,High Pass,,70.94787,,,Incomplete,,Harry Kane,10955.0,,,,,,Goal Kick,1,From Goal Kick,Jordan Pickford,3468.0,Goalkeeper,35,England,768,"['1156b1f7-6532-404b-9847-90ab4b7dca15', 'cb5b41b4-d4e8-4b17-bcfb-ea8d769bdab5']",33,,,,,,,,,,,,,,,,England,768,00:21:33.068,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Jordan Pickford,England,Goalkeeper
,,,,,,,,,,,,,,,,2.742869,,,,,,,,,,,,,9afba7cd-bfad-4e17-851a-fc7de93d1fa0,1116,,,"[5.4, 38.7]",3930181,26,,,,-0.32529664,,Right Foot,,,"[56.1, 21.6]",,High Pass,,53.506073,,,Incomplete,,Jan Mlakar,31089.0,,,,,,Goal Kick,1,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,45,Slovenia,944,"['9aeb20bf-711b-48df-b77d-8c85be92e847', 'ddc5cc7f-c49e-42c4-bd96-5ace30f3673c']",43,,,,,,,,,,,,,,,,Slovenia,944,00:26:43.441,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Jan Oblak,Slovenia,Goalkeeper
,,,,,,,,,,,,,,,,5.714434,,,,,,,,,,,,,cd97c3df-252a-415f-865c-75320366a766,1674,,,"[6.0, 41.0]",3930181,39,,,,0.13177627,,Right Foot,,,"[90.5, 52.2]",,High Pass,,85.23901,,,Incomplete,,Andraž Šporar,31866.0,,,,,,Goal Kick,1,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,61,Slovenia,944,"['2c2531dc-681c-4515-a481-8eabb6b916ff', 'e8b6f0cd-6966-4743-907a-c9be4d28149f']",7,,,,,,,,,,,,,,,,Slovenia,944,00:39:07.053,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Jan Oblak,Slovenia,Goalkeeper
,,,,,,,,,,,,,,,,0.719623,,,,,,,,,,,,,65b4c328-aa69-4003-a9c4-34f0cbf2c8e9,1717,,,"[6.0, 46.0]",3930181,40,True,,,0.82537687,,Left Foot,,,"[10.8, 51.2]",,Ground Pass,,7.0767226,,,,,Vanja Drkušić,205932.0,,,,,,Goal Kick,1,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,63,Slovenia,944,['01a4483d-a2aa-4601-882c-2b3a30bba76d'],26,,,,,,,,,,,,,,,,Slovenia,944,00:40:26.966,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Jan Oblak,Slovenia,Goalkeeper
,,,,,,,,,,,,,,,,3.224563,,,,,,,,,,,,,16f6006e-4c34-4d83-b0de-c76ed7025da8,2212,,,"[6.5, 42.2]",3930181,50,,,,0.40865034,,Right Foot,,,"[61.0, 65.8]",,High Pass,,59.39032,,,Incomplete,,Andraž Šporar,31866.0,,,,,,Goal Kick,2,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,76,Slovenia,944,"['b795cf4b-56d4-4002-81e3-2cbd87f9c071', '1e3d8557-1703-4d94-8dbf-436d94216c51']",52,,,,,,,,,,,,,,,,Slovenia,944,00:05:52.944,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Jan Oblak,Slovenia,Goalkeeper
,,,,,,,,,,,,,,,,3.386773,,,,,,,,,,,,,d596b8c2-a5bf-4a33-bdde-74bdd811df68,2303,,,"[5.7, 40.6]",3930181,53,,,,0.29895005,,Right Foot,,,"[68.0, 59.8]",,High Pass,,65.19149,,,Incomplete,,Andraž Šporar,31866.0,,,,,,Goal Kick,2,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,81,Slovenia,944,"['bb93292c-ae77-4f72-a8af-5e456ff2fc02', 'e28f0af0-6207-44d9-95ca-011aa9c51680']",7,,,,,,,,,,,,,,,,Slovenia,944,00:08:07.436,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Jan Oblak,Slovenia,Goalkeeper
,,,,,,,,,,,,,,,,5.011706,,,,,,,,,,,,,4f5f0ea9-d65f-4d06-a864-0068d137f2c9,2325,,,"[7.0, 44.1]",3930181,53,True,,,0.5167497,,Right Foot,,,"[38.5, 62.0]",,Ground Pass,,36.23065,,,,,Adam Gnezda Čerin,31968.0,,,,,,Goal Kick,2,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,83,Slovenia,944,['92b06659-ce15-42a9-a0cc-a980480aa297'],52,,,,,,,,,,,,,,,,Slovenia,944,00:08:52.340,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Jan Oblak,Slovenia,Goalkeeper
,,,,,,,,,,,,,,,,0.711073,,,,,,,,,,,,,4206b665-885d-475a-b217-3de01d1279e5,2602,,,"[6.8, 41.4]",3930181,60,,,,1.5145178,,Left Foot,,,"[7.2, 48.5]",,Ground Pass,,7.1112585,,,,,Vanja Drkušić,205932.0,,,,,,Goal Kick,2,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,89,Slovenia,944,['4fdae2ad-d984-412a-a5c9-681ec24aa281'],53,,,,,,,,,,,,,,,,Slovenia,944,00:15:53.679,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Jan Oblak,Slovenia,Goalkeeper
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,97ef4b14-817f-4cf8-bcdf-f0bcede34f92,2679,,,"[6.0, 38.9]",3930181,63,True,,,-1.1519367,,Right Foot,,,"[12.5, 24.3]",,Ground Pass,,15.981552,,,,,Marc Guehi,34526.0,,,,,,Goal Kick,2,From Goal Kick,Jordan Pickford,3468.0,Goalkeeper,93,England,768,['019b41dd-31df-4581-a1c4-1fa289073451'],14,,,,,,,,,,,,,,,,England,768,00:18:14.629,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Jordan Pickford,England,Goalkeeper
,,,,,,,,,,,,,,,,3.282319,,,,,,,,,,,,,a63cf704-be44-47d5-8f2c-ec72c3b8a317,2741,,,"[6.9, 41.6]",3930181,65,,,,0.36742666,,Right Foot,,,"[59.9, 62.0]",,High Pass,,56.790493,,,Incomplete,,Andraž Šporar,31866.0,,,,,,Goal Kick,2,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,94,Slovenia,944,"['5e086074-b2e9-4ff2-b777-087fa6726b4d', 'a3d62f20-4dda-42a2-8324-b157b3b90784']",22,,,,,,,,,,,,,,,,Slovenia,944,00:20:22.062,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Jan Oblak,Slovenia,Goalkeeper
,,,,,,,,,,,,,,,,3.518478,,,,,,,,,,,,,470d03f2-6916-4fb6-bb9d-fd747232bcad,3071,,,"[4.4, 39.2]",3930181,75,True,,,-0.9609903,,Right Foot,,,"[19.7, 17.3]",,Ground Pass,,26.715164,,,,,Timi Elšnik,15896.0,,,,,,Goal Kick,2,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,104,Slovenia,944,['b614c9de-ff7a-42f0-ac43-fd12a0f80511'],9,,,,,,,,,,,,,,,,Slovenia,944,00:30:09.546,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Jan Oblak,Slovenia,Goalkeeper
,,,,,,,,,,,,,,,,2.812842,,,,,,,,,,,,,0dedb748-7425-4a56-b436-7056e83a24c9,3682,,,"[7.0, 48.2]",3930181,93,,,,-0.032581057,,Right Foot,,,"[74.5, 46.0]",,High Pass,,67.53584,,,Incomplete,,Josip Iličić,7139.0,,,,,,Goal Kick,2,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,138,Slovenia,944,"['ee55b586-7e07-4f14-8375-445ee576c414', '446836b4-e3d3-4303-9a29-f0f7de0e93e7']",54,,,,,,,,,,,,,,,,Slovenia,944,00:48:54.451,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Jan Oblak,Slovenia,Goalkeeper
,,,,,,,,,,,,,,,,2.226456,,,,,,,,,,,,,9fb63501-dd8f-434b-8a03-436a636e7d0c,218,,,"[6.0, 34.3]",3930178,3,True,,,1.117565,,Right Foot,,,"[15.4, 53.6]",,Ground Pass,,21.467417,,,,,Matteo Darmian,4587.0,,,,,,Goal Kick,1,From Goal Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,3,Italy,914,['f3f26017-9799-4419-b9d5-99889401143c'],44,,,,,,,,,,,,,,,,Italy,914,00:03:44.288,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Gianluigi Donnarumma,Italy,Goalkeeper
,,,,,,,,,,,,,,,,1.219009,,,,,,,,,,,,,57ee6c73-1e6b-47cc-b1f8-c1bc6b21d567,672,,,"[7.0, 45.8]",3930178,10,True,,,0.7688708,,Right Foot,,,"[19.3, 57.7]",,Ground Pass,,17.11432,,,,,Luka Modrić,5463.0,,,,,,Goal Kick,1,From Goal Kick,Dominik Livaković,16531.0,Goalkeeper,16,Croatia,785,['5370ccd1-4a71-4f0b-a3d1-e707b69b2238'],51,,,,,,,,,,,,,,,,Croatia,785,00:10:51.468,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Dominik Livaković,Croatia,Goalkeeper
,,,,,,,,,,,,,,,,1.170367,,,,,,,,,,,,,248bed42-af4c-447a-a8d2-78cff0175501,1148,,,"[7.0, 32.9]",3930178,23,True,,,-1.3986055,,Right Foot,,,"[11.4, 7.6]",,Ground Pass,,25.679758,,,,,Joško Gvardiol,33018.0,,,,,,Goal Kick,1,From Goal Kick,Marin Pongracic,8773.0,Left Center Back,29,Croatia,785,['5a4d997d-1a85-418c-b3d6-a88f7d084053'],9,,,,,,,,,,,,,,,,Croatia,785,00:23:09.948,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Marin Pongracic,Croatia,Left Center Back
,,,,,,,,,,,,,,,,2.915836,,,,,,,,,,,,,384e01c4-ae15-4cfd-af3d-719857001b10,1784,,,"[5.6, 35.9]",3930178,37,True,,,0.9442428,,Right Foot,,,"[22.9, 59.8]",,Ground Pass,,29.504236,,,,,Matteo Darmian,4587.0,,,,,,Goal Kick,1,From Goal Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,52,Italy,914,['550fd609-1674-4f26-99ce-790708d61596'],12,,,,,,,,,,,,,,,,Italy,914,00:37:12.411,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Gianluigi Donnarumma,Italy,Goalkeeper
,,,,,,,,,,,,,,,,3.153515,,,,,,,,,,,,,d760d11d-fa2e-4c6e-a0fe-e2571646cb7f,2195,,,"[3.7, 33.1]",3930178,45,,,,-0.27915987,,Right Foot,,,"[65.1, 15.5]",,High Pass,,63.872684,,,Unknown,,,,,,,,,Goal Kick,1,From Goal Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,67,Italy,914,,54,,,,,,,,,,,,,,,,Italy,914,00:45:54.523,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Gianluigi Donnarumma,Italy,Goalkeeper
,,,,,,,,,,,,,,,,5.097222,,,,,,,,,,,,,eb6091be-e65b-463d-afd7-18d7fd6cc338,2683,,,"[5.4, 34.4]",3930178,61,True,,,0.07485985,,Right Foot,,,"[81.4, 40.1]",,High Pass,,76.21345,,,Incomplete,,Ante Budimir,8654.0,,,,,,Goal Kick,2,From Goal Kick,Dominik Livaković,16531.0,Goalkeeper,85,Croatia,785,"['523b1a32-cfa7-4d5b-a784-340a7b4eb710', 'd5a83fbc-85ce-456a-a03c-b4dc9215ee6c']",22,,,,,,,,,,,,,,,,Croatia,785,00:16:22.855,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Dominik Livaković,Croatia,Goalkeeper
,,,,,,,,,,,,,,,,3.720249,,,,,,,,,,,,,c54d581a-d425-4e06-9c37-7ce53691b95c,3640,,,"[5.2, 40.6]",3930178,87,True,,,-0.5147734,,Right Foot,,,"[76.8, 0.1]",,High Pass,,82.26062,,,Out,,,,,,True,,,Goal Kick,2,From Goal Kick,Dominik Livaković,16531.0,Goalkeeper,120,Croatia,785,,0,,,,,,,,,,,,,,,,Croatia,785,00:42:00.616,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Dominik Livaković,Croatia,Goalkeeper
,,,,,,,,,,,,,,,,0.776174,,,,,,,,,,,,,f9583b7c-35c0-40bc-87f1-eaf838df8c28,3681,,,"[5.4, 38.5]",3930178,89,True,,,-0.3142319,,Right Foot,,,"[13.4, 35.9]",,Ground Pass,,8.411897,,,,,Alessandro Bastoni,7480.0,,,,,,Goal Kick,2,From Goal Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,123,Italy,914,['e2580439-0c34-4dae-9dd7-25a4392e90b4'],15,,,,,,,,,,,,,,,,Italy,914,00:44:15.207,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Gianluigi Donnarumma,Italy,Goalkeeper
,,,,,,,,,,,,,,,,0.577507,,,,,,,,,,,,,452f9e95-d63b-44a7-a66c-fddfb13f1e5f,3916,,,"[4.8, 48.3]",3930178,95,True,,,-0.22679885,,Right Foot,,,"[7.4, 47.7]",,Ground Pass,,2.6683328,,,,,Alessandro Bastoni,7480.0,,,,,,Goal Kick,2,From Goal Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,135,Italy,914,['f4862116-9fb8-4b45-8ffe-7a367d24066e'],10,,,,,,,,,,,,,,,,Italy,914,00:50:10.203,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Gianluigi Donnarumma,Italy,Goalkeeper
,,,,,,,,,,,,,,,,1.118872,,,,,,,,,,,,,251284b0-8424-450f-a7d8-22a6ee8014a6,313,,,"[7.0, 44.3]",3930160,6,True,,,-1.6808153,,Right Foot,,,"[5.1, 27.1]",,Ground Pass,,17.304625,,,,,Marin Pongracic,8773.0,,,,,,Goal Kick,1,From Goal Kick,Dominik Livaković,16531.0,Goalkeeper,8,Croatia,785,['bb269566-9bfc-415c-a1f4-b4b9cd940766'],13,,,,,,,,,,,,,,,,Croatia,785,00:06:13.554,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Dominik Livaković,Croatia,Goalkeeper
,,,,,,,,,,,,,,,,3.456645,,,,,,,,,,,,,eaa7ae72-ff2d-4e2f-b38e-e00ea2d83bdb,498,,,"[7.0, 41.6]",3930160,10,,,,0.5406784,,Right Foot,,,"[63.8, 75.7]",,High Pass,,66.24991,,,,,Ante Budimir,8654.0,,,,,,Goal Kick,1,From Goal Kick,Dominik Livaković,16531.0,Goalkeeper,16,Croatia,785,['dcf9a2e5-b573-471d-95c2-ef48f147c4f2'],19,,,,,,,,,,,,,,,,Croatia,785,00:10:19.152,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Dominik Livaković,Croatia,Goalkeeper
,,,,,,,,,,,,,,,,0.431508,,,,,,,,,,,,,d3103f50-d124-472f-b58f-1922fe08a807,556,,,"[7.0, 42.5]",3930160,11,True,,,-1.677532,,Right Foot,,,"[5.8, 31.3]",,Ground Pass,,11.264102,,,,,Marin Pongracic,8773.0,,,,,,Goal Kick,1,From Goal Kick,Dominik Livaković,16531.0,Goalkeeper,19,Croatia,785,['17c1c309-1c65-447a-ba59-082d9dc9a954'],35,,,,,,,,,,,,,,,,Croatia,785,00:11:35.651,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Dominik Livaković,Croatia,Goalkeeper
,,,,,,,,,,,,,,,,1.017325,,,,,,,,,,,,,608f91d6-4c5b-410f-bf80-3e03934f7ede,660,,,"[6.0, 38.1]",3930160,13,True,,,-1.6373645,,Right Foot,,,"[5.6, 32.1]",,Ground Pass,,6.0133185,,,,,José Ignacio Fernández Iglesias,5202.0,,,,,,Goal Kick,1,From Goal Kick,Unai Simón Mendibil,11748.0,Goalkeeper,22,Spain,772,['611f3d9b-d05a-4037-8804-f956c48ee54f'],35,,,,,,,,,,,,,,,,Spain,772,00:13:35.703,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Unai Simón Mendibil,Spain,Goalkeeper
,,,,,,,,,,,,,,,,1.375959,,,,,,,,,,,,,ddfb47ee-76e4-4f42-905f-32ff641d2b52,701,,,"[7.0, 37.3]",3930160,14,True,,,1.5380212,,Left Foot,,,"[7.6, 55.6]",,Ground Pass,,18.309834,,,,,Josip Šutalo,37148.0,,,,,,Goal Kick,1,From Goal Kick,Marin Pongracic,8773.0,Left Center Back,26,Croatia,785,['a3bf7ce9-3872-4ee9-b91d-3a8d2bee802a'],48,,,,,,,,,,,,,,,,Croatia,785,00:14:48.148,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Marin Pongracic,Croatia,Left Center Back
,,,,,,,,,,,,,,,,1.747306,,,,,,,,,,,,,7a87535e-9466-4ebf-8ba2-c99b19babb48,1001,,,"[6.0, 32.5]",3930160,22,,,,-1.42567,,Right Foot,,,"[9.8, 6.5]",,Ground Pass,,26.276224,,,,,Marc Cucurella Saseta,17620.0,,,,,,Goal Kick,1,From Goal Kick,José Ignacio Fernández Iglesias,5202.0,Left Center Back,38,Spain,772,['bc70ba33-2179-424b-86cc-94ba760da41d'],20,,,,,,,,,,,,,,,,Spain,772,00:22:20.356,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,José Ignacio Fernández Iglesias,Spain,Left Center Back
,,,,,,,,,,,,,,,,0.441207,,,,,,,,,,,,,73bebcd6-c333-46ad-af2c-0c6f5b53ce3d,1012,,,"[6.0, 44.1]",3930160,22,True,,,-1.5208379,,Left Foot,,,"[6.4, 36.1]",,Ground Pass,,8.009994,,,,,Unai Simón Mendibil,11748.0,,,,,,Goal Kick,1,From Goal Kick,José Ignacio Fernández Iglesias,5202.0,Left Center Back,39,Spain,772,['7c59d6fd-c8ff-45a0-8042-1ad0ebcb115f'],52,,,,,,,,,,,,,,,,Spain,772,00:22:52.371,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,José Ignacio Fernández Iglesias,Spain,Left Center Back
,,,,,,,,,,,,,,,,3.536705,,,,,,,,,,,,,f98aa2c9-d351-484d-8062-59a0b1f67d16,1133,,,"[7.0, 43.6]",3930160,26,,,,0.41265824,,Right Foot,,,"[70.5, 71.4]",,High Pass,,69.318756,,,,,Ante Budimir,8654.0,,,,,,Goal Kick,1,From Goal Kick,Dominik Livaković,16531.0,Goalkeeper,46,Croatia,785,['cb01e55b-9f6b-4c44-9393-1169a854cfd9'],1,,,,,,,,,,,,,,,,Croatia,785,00:26:01.788,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Dominik Livaković,Croatia,Goalkeeper
,,,,,,,,,,,,,,,,0.627073,,,,,,,,,,,,,99318d86-534e-4265-94e7-3ed90ee3ecdf,1363,,,"[6.0, 40.5]",3930160,33,True,,,1.2825061,,Right Foot,,,"[10.3, 55.0]",,Ground Pass,,15.124153,,,,,Robin Aime Robert Le Normand,22128.0,,,,,,Goal Kick,1,From Goal Kick,Unai Simón Mendibil,11748.0,Goalkeeper,57,Spain,772,['1082a372-5dd4-4656-b528-66692b0ff67f'],29,,,,,,,,,,,,,,,,Spain,772,00:33:29.705,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Unai Simón Mendibil,Spain,Goalkeeper
,,,,,,,,,,,,,,,,0.965821,,,,,,,,,,,,,5ae4ae9c-a70e-4e7a-8742-a7d4a799e08c,1412,,,"[7.0, 43.2]",3930160,35,True,,,-0.9344266,,Right Foot,,,"[22.0, 22.9]",,Ground Pass,,25.240643,,,,,Joško Gvardiol,33018.0,,,,,,Goal Kick,1,From Goal Kick,Dominik Livaković,16531.0,Goalkeeper,62,Croatia,785,['8b1dbad6-150e-4bc0-933d-da7f9b4074d8'],20,,,,,,,,,,,,,,,,Croatia,785,00:35:20.526,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Dominik Livaković,Croatia,Goalkeeper
,,,,,,,,,,,,,,,,1.445234,,,,,,,,,,,,,cd8af81b-475d-4219-9349-4c9665f712b7,1477,,,"[7.0, 41.8]",3930160,37,,,,-1.6905904,,Right Foot,,,"[5.7, 31.0]",,Ground Pass,,10.877959,,,,,Marin Pongracic,8773.0,,,,,,Goal Kick,1,From Goal Kick,Dominik Livaković,16531.0,Goalkeeper,64,Croatia,785,['8b0b4e82-fde1-442b-99ef-1863ec680626'],17,,,,,,,,,,,,,,,,Croatia,785,00:37:17.048,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Dominik Livaković,Croatia,Goalkeeper
,,,,,,,,,,,,,,,,5.881278,,,,,,,,,,,,,106592e1-cacf-493e-b25f-911b22865e73,1599,,,"[6.0, 34.2]",3930160,41,,,,-0.35354197,,Right Foot,,,"[98.4, 0.1]",,High Pass,,98.49147,,,Out,,Álvaro Borja Morata Martín,3477.0,,,,,,Goal Kick,1,From Goal Kick,Unai Simón Mendibil,11748.0,Goalkeeper,70,Spain,772,['b4402b00-f498-43a8-a313-1df0a5e00ddf'],32,,,,,,,,,,,,,,,,Spain,772,00:41:32.179,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Unai Simón Mendibil,Spain,Goalkeeper
,,,,,,,,,,,,,,,,1.123902,,,,,,,,,,,,,9390f2af-7c05-4a36-9075-97b6e41f7863,1611,,,"[7.0, 44.2]",3930160,41,True,,,-0.7930316,,Right Foot,,,"[13.5, 37.6]",,Ground Pass,,9.263369,,,,,Marcelo Brozović,5469.0,,,,,,Goal Kick,1,From Goal Kick,Dominik Livaković,16531.0,Goalkeeper,72,Croatia,785,['8f1f4206-f328-4af8-8628-87e0cf76b1fe'],54,,,,,,,,,,,,,,,,Croatia,785,00:41:54.743,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Dominik Livaković,Croatia,Goalkeeper
,,,,,,,,,,,,,,,,3.628101,,,,,,,,,,,,,18d595ef-9668-4abb-b521-b50771b40739,1743,,,"[6.0, 35.3]",3930160,44,,,,-0.40805474,,Right Foot,,,"[78.4, 4.0]",,High Pass,,78.87617,,,,,Álvaro Borja Morata Martín,3477.0,,,,,,Goal Kick,1,From Goal Kick,Unai Simón Mendibil,11748.0,Goalkeeper,76,Spain,772,['4244f116-d069-44e7-938f-c470ef74ef18'],57,,,,,,,,,,,,,,,,Spain,772,00:44:57.558,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Unai Simón Mendibil,Spain,Goalkeeper
,,,,,,,,,,,,,,,,3.422414,,,,,,,,,,,,,b8f10b5b-89b5-494b-af05-e59b961e6443,1787,,,"[6.0, 41.4]",3930160,46,,,,0.30343452,,Right Foot,,,"[78.5, 64.1]",,High Pass,,75.97065,,,Incomplete,,Lamine Yamal Nasraoui Ebana,316046.0,,,,,,Goal Kick,1,From Goal Kick,Unai Simón Mendibil,11748.0,Goalkeeper,78,Spain,772,"['bb99fef9-0567-4a43-af40-328b6618b57d', 'c7165ab7-95bc-41cb-89c8-fb4d9b3bd333']",8,,,,,,,,,,,,,,,,Spain,772,00:46:08.137,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Unai Simón Mendibil,Spain,Goalkeeper
,,,,,,,,,,,,,,,,1.539078,,,,,,,,,,,,,36aeba48-b15b-4b05-b33b-be021a606bc9,1839,,,"[5.4, 40.8]",3930160,45,,,,1.3498268,,Left Foot,,,"[8.5, 54.6]",,Ground Pass,,14.143904,,,,,Josip Šutalo,37148.0,,,,,,Goal Kick,2,From Goal Kick,Dominik Livaković,16531.0,Goalkeeper,82,Croatia,785,['a036aa2c-604a-46aa-8743-6cda429828b0'],24,,,,,,,,,,,,,,,,Croatia,785,00:00:24.303,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Dominik Livaković,Croatia,Goalkeeper
,,,,,,,,,,,,,,,,2.753227,,,,,,,,,,,,,4ce8c334-2c53-41f4-810e-e58a1a9eebac,2243,,,"[7.0, 39.8]",3930160,55,True,,,-1.219082,,Right Foot,,,"[19.0, 7.1]",,Low Pass,,34.832314,,,,,Marc Cucurella Saseta,17620.0,,,,,,Goal Kick,2,From Goal Kick,José Ignacio Fernández Iglesias,5202.0,Left Center Back,107,Spain,772,['2e5a5b24-2ee9-4717-b43c-93c529413dc5'],25,,,,,,,,,,,,,,,,Spain,772,00:10:25.151,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,José Ignacio Fernández Iglesias,Spain,Left Center Back
,,,,,,,,,,,,,,,,3.703929,,,,,,,,,,,,,95512e0d-f116-4c24-a2b1-022f63528f03,3680,,,"[7.0, 40.6]",3930160,92,True,,,-0.46483737,,Right Foot,,,"[74.2, 6.9]",,High Pass,,75.17666,,,Incomplete,,Mikel Merino Zazón,3042.0,,,,,,Goal Kick,2,From Goal Kick,Unai Simón Mendibil,11748.0,Goalkeeper,163,Spain,772,"['42662a93-c386-4449-b513-948aa364fac6', 'bc526650-aae0-457c-85d7-b04216ea01cc']",23,,,,,,,,,,,,,,,,Spain,772,00:47:23.325,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Unai Simón Mendibil,Spain,Goalkeeper
